Index,Data_Type,Cluster_Label,Silhouette_Score
AC024075.2,Train,0,0.9477425864359956
LINC02851,Train,0,0.9466309668799704
DNAH11,Train,0,0.9415418455577084
SARM1,Train,0,0.9215164619811337
AC023468.1,Train,0,0.9463816424454818
CAVIN3,Train,0,0.9479735539601365
MRGPRF,Train,0,0.9480863483885552
SLC35F4,Train,0,0.9267162118052171
LRTM1,Train,0,0.9432934649769323
AC010132.4,Train,0,0.9467590954883983
AC016590.2,Train,0,0.9466346164541763
DPP3,Train,0,0.9464652954174897
HORMAD1,Train,0,0.9474723618115327
FAM151B,Train,0,0.9317710740117375
AL050343.2,Train,0,0.9473499785896273
DEGS2,Train,0,0.9471822288641278
AC106754.1,Train,0,0.9463573621325476
C1R,Train,0,0.9317263071166934
LARGE-AS1,Train,0,0.9477523429425648
SLC6A7,Train,0,0.946939228511492
SERF1B,Train,0,0.9474724703978039
PODNL1,Train,0,0.9475662181627517
C4orf48,Train,0,0.946971658772371
AC068413.1,Train,0,0.9472280628248139
ADCYAP1,Train,0,0.9467755180146045
ZNF367,Train,0,0.9460167527442259
LINC00891,Train,0,0.9474459517128546
AC021148.2,Train,0,0.9471883056718159
AC110769.2,Train,0,0.9478759649204535
AC013267.2,Train,0,0.9471858701489709
AMACR,Train,0,0.8964082149482997
EDEM1,Train,0,0.9170414730576699
AL158168.1,Train,0,0.9465010182197299
LINC00858,Train,0,0.9466169751092264
AC009812.3,Train,0,0.9471960033983313
S100A16,Train,0,0.9456101059278733
AC016590.4,Train,0,0.9471413096847017
RHOG,Train,0,0.9481469316054092
MYOCD,Train,0,0.9468830224416648
LINC01337,Train,0,0.9473535919100495
PPP1R13B,Train,1,-0.08533708488675348
PELI3,Train,0,0.9478258016870958
AC098820.3,Train,0,0.9468669333685247
CD5,Train,0,0.947848401214699
MROH9,Train,0,0.9429513062852537
COPS2,Train,0,0.9078716114417089
LILRB3,Train,0,0.9472635887989802
FP325335.1,Train,0,0.9465391969802546
ATG13,Train,0,0.8811854106544385
DCAF17,Train,0,0.9208074394662115
LINC02681,Train,0,0.9465720618987903
NRN1,Train,0,0.9476386344437137
AC007066.3,Train,0,0.9463804114403707
LINC01638,Train,0,0.9470738741402451
OPN3,Train,0,0.9407120743901478
AC105446.1,Train,0,0.9470251437961775
LINC00558,Train,0,0.9466979601048308
CHFR,Train,0,0.8125723491422786
AC089983.1,Train,0,0.9475417679897197
CXCL11,Train,0,0.9465400783706944
AC108690.1,Train,0,0.9479331875104511
HDGFL2,Train,0,0.9373638511666275
SOST,Train,0,0.9479494883911297
CTTN,Train,0,0.6456257739485181
HDC,Train,0,0.9470373454941813
BOK-AS1,Train,0,0.9480355413093239
IGSF21,Train,0,0.947714761038398
AC099344.3,Train,0,0.9474171063626677
C19orf44,Train,0,0.9370571040178505
IGHM,Train,0,0.9477023575775965
AC140847.2,Train,0,0.9480111341937685
SPAG1,Train,0,0.8878703736313458
WEE2-AS1,Train,0,0.940470504290272
AC130650.1,Train,0,0.9481320056591362
AC090617.10,Train,0,0.9476343503836364
PKIG,Train,0,0.7673303717545842
LINC00379,Train,0,0.9470711972880447
AC005323.1,Train,0,0.9475249743274394
AC008760.1,Train,0,0.9475634050271492
AL078604.2,Train,0,0.9469473872672232
AC022424.1,Train,0,0.9295243922605229
IGSF10,Train,0,0.9471744582461551
ATG10,Train,0,0.25510847545974014
AL035634.1,Train,0,0.9481163480517751
PRDM5,Train,0,0.8474490414149021
ACE2,Train,0,0.9352475626939608
FSD1,Train,0,0.9467306291588236
CSMD2,Train,0,0.9444322112101583
EPHB6,Train,0,0.9466218740521061
PAFAH2,Train,0,0.9378334543081954
IL17RE,Train,0,0.9438948152994394
LNCARSR,Train,0,0.9463710208361882
PCDHB2,Train,0,0.9473543762171915
PIN1,Train,0,0.9460947821748121
TRMT112,Train,0,0.9479576167179719
AC027013.1,Train,0,0.9475189595427348
SOX2-OT,Train,0,0.8055654269298976
TOP3B,Train,0,0.9463567901650521
AC012414.5,Train,0,0.9481584434763836
DCAF11,Train,0,0.9394278364800195
FANCL,Train,0,0.7938007601431094
AGAP2-AS1,Train,0,0.9466283542998306
TMEM11,Train,0,0.9475119734048053
IQCM,Train,0,0.9480190714324864
CLEC4M,Train,0,0.9466358819814462
CSTA,Train,0,0.9466530090808666
ALOX5AP,Train,0,0.9470812500709022
SH2B2,Train,0,0.9456841268143668
THADA,Train,1,0.3801216159350944
RNF111,Train,0,0.3694331239728503
TNFRSF11A,Train,0,0.9479956224741101
AC138207.5,Train,0,0.9467463587669173
SERPINB2,Train,0,0.9463894962484672
AL133444.1,Train,0,0.9475032382430614
AL121832.3,Train,0,0.9466054701726229
DDR1-DT,Train,0,0.9466033467352667
EP300,Train,0,0.3456110154399309
CLCN2,Train,0,0.9479116192686352
UBE2F,Train,0,0.880079578193116
ARMC3,Train,0,0.933978244369599
AC025175.2,Train,0,0.9481071078028634
AJ011932.1,Train,0,0.9465662983431882
MIER1,Train,0,0.5776018919870438
ZNHIT3,Train,0,0.9472349780072031
AC073476.3,Train,0,0.9471964778472898
LINC01911,Train,0,0.9467721992856893
AC106820.5,Train,0,0.9463894365158152
IFI27,Train,0,0.9473992847952056
EIF3G,Train,0,0.944745298007012
AL355073.1,Train,0,0.9470233481818868
BDH2,Train,0,0.8983091846951011
ZNF711,Train,0,0.932684166163334
DHCR24-DT,Train,0,0.9465183355481922
CDK19,Train,0,0.44522639537618797
L1TD1,Train,0,0.9474682440813065
LAYN,Train,0,0.9468126797850759
COL9A1,Train,0,0.9472306897848407
RCAN3AS,Train,0,0.9481487362843969
SCNN1B,Train,0,0.9067965198510447
AC010401.1,Train,0,0.9465114560059922
LINC01291,Train,0,0.94760278172741
SDR42E2,Train,0,0.9476330849663364
HNRNPK,Train,0,0.7831572352203352
FBXW4,Train,0,0.5018226888047993
AC008972.2,Train,0,0.9469599099618753
AC023483.1,Train,0,0.9472931948884474
IVNS1ABP,Train,1,0.05507181928041792
AC018462.1,Train,0,0.94067370394503
AMIGO1,Train,0,0.9475200301467396
KIAA2012,Train,0,0.94755711581782
TINAG,Train,1,0.01640626914835249
AHCYL2,Train,1,0.3556899568916137
AC072054.1,Train,0,0.9468186446955269
ACLY,Train,0,0.8622994785934788
SYNDIG1,Train,0,0.6226840823942126
CCNL2,Train,0,0.6983012053380174
HDAC10,Train,0,0.9451964353839905
AC004917.1,Train,0,0.9461976905618332
AL080317.2,Train,0,0.9421778098499418
AL451047.1,Train,0,0.9470470039884765
C19orf71,Train,0,0.9463877590677838
AC090004.2,Train,0,0.9464103950387287
AC019080.1,Train,0,0.9288133473604151
CYTL1,Train,0,0.9464701917610925
IP6K2,Train,0,0.7748746968225704
AC093567.1,Train,0,0.9477448159719726
CDC73,Train,0,0.2974386881387632
CRAT,Train,0,0.9416720346606828
PDSS1,Train,0,0.9155968280128357
NMT1,Train,0,0.7141745178229632
NCKAP1,Train,1,0.18072634133953103
AC104653.1,Train,0,0.9476241805754446
GOLGA8O,Train,0,0.9480665611368317
IL10RB,Train,0,0.8846959343751065
AC096992.2,Train,0,0.9479587063288492
AC012645.4,Train,0,0.9471121303562201
ZNF526,Train,0,0.9481046251406944
CZIB,Train,0,0.9474016723895872
AC087878.1,Train,0,0.9466042870443123
AC055788.1,Train,0,0.9466635552620078
ERO1B,Train,0,0.9027400375812508
FBXO45,Train,0,0.9480641649278031
AL450384.1,Train,0,0.9463665018649967
NEDD9,Train,1,0.377149595308095
ZNF114,Train,0,0.9473148889304388
UBLCP1,Train,0,0.9216831550213993
SMOC1,Train,0,0.9318835418060463
FAM161A,Train,0,0.9201853903228692
MAP1A,Train,0,0.9476719662342212
TRIM69,Train,0,0.9466069566295862
ANKRD55,Train,0,0.9478836600628381
DFFB,Train,0,0.9422570961375311
MIR583HG,Train,0,0.9464852445352755
GPAA1,Train,0,0.937720642142852
Z98884.1,Train,0,0.9480177467337706
FAM174A,Train,0,0.9304933017397989
SYT16,Train,0,0.8917163696359445
CENPBD1,Train,0,0.9477656280562572
TMEM82,Train,0,0.9476249240957834
AL137789.1,Train,0,0.9472660150094747
AC026336.2,Train,0,0.9464764856116012
MAP4K4,Train,1,0.31294460383899453
NLN,Train,0,0.894785831033783
PIH1D2,Train,0,0.9468392114767816
AC097468.1,Train,0,0.946446000865577
CHMP2A,Train,0,0.9472583405872889
SNAI3,Train,0,0.9481806964596259
AC099066.2,Train,0,0.946265461224477
RILPL2,Train,0,0.9328919814837515
PBK,Train,0,0.9465251635002672
AC104024.4,Train,0,0.9469363178770006
INSL5,Train,0,0.9463973468626162
AC034229.4,Train,0,0.9469721781995517
PPM1L,Train,0,0.288880670808935
FMN1,Train,1,-0.07554893483414554
RRAGA,Train,0,0.9481849988829985
TYRP1,Train,0,0.9466372098033762
AC005006.1,Train,0,0.9469865591915392
AC005400.1,Train,0,0.9481604007624264
AL353572.3,Train,0,0.9465509260238109
TTF1,Train,0,0.9036676508395051
FP236241.1,Train,0,0.9473677257273168
ZNF419,Train,0,0.9479295590494871
DNASE1,Train,0,0.7474852675351293
SMARCE1,Train,0,0.8816615781783906
AL160412.1,Train,0,0.9467481255302317
SZRD1,Train,0,0.9176179279477081
ARV1,Train,0,0.9414139655967709
MYBL2,Train,0,0.9471263865914367
AC025171.2,Train,0,0.9417308891309062
AC073848.1,Train,0,0.9468118249915275
AL359317.2,Train,0,0.947165993912919
HDHD2,Train,0,0.8398659328219198
NRL,Train,0,0.9436258669138372
SUOX,Train,0,0.9430510677367473
ZFP36L2,Train,0,0.8295926109194574
PAIP1,Train,0,0.8942061031585398
CD1C,Train,0,0.9467053774618328
SDHC,Train,0,0.8025599171060748
CD40LG,Train,0,0.9469218719673468
LRR1,Train,0,0.948113985654007
ARMS2,Train,0,0.946469063703436
UCP1,Train,0,0.9464008346620941
LINC01943,Train,0,0.9480668575134746
AC021087.1,Train,0,0.9467664184599509
IGF2BP2-AS1,Train,0,0.9477679786364259
ERN1,Train,0,0.8809872633024377
HLA-DQA1,Train,0,0.9458565984173811
AC073530.1,Train,0,0.9475399882797075
EVC2,Train,0,0.844513776975479
ARMC1,Train,0,0.8948148477805833
SPDYE9P,Train,0,0.9467369669441106
FBXO11,Train,1,0.36570242931977126
AC011462.4,Train,0,0.9476156139731017
AC006305.3,Train,0,0.946654701401874
MARS2,Train,0,0.9474380107461764
AL049870.2,Train,0,0.94732830261555
SLC2A7,Train,0,0.9465507279811219
CD8B2,Train,0,0.9468282012671823
MOGAT1,Train,0,0.9426243695083585
LEPR,Train,0,0.7763564910608738
ALS2CL,Train,0,0.9107303820733059
SDR42E1,Train,0,0.9480398676087858
AL356740.3,Train,0,0.9466462852194196
SIAH2,Train,0,0.9374660959760951
AC002306.1,Train,0,0.9465724559648422
NTMT1,Train,0,0.9462340548961955
MGLL,Train,0,0.6041514742201499
LINC01533,Train,0,0.946555325072552
AC021733.4,Train,0,0.9480136478232961
FRMD8,Train,0,0.9370968318138989
AC015961.1,Train,0,0.9466254389793298
HOXA-AS3,Train,0,0.9467077738740803
RASGRF2-AS1,Train,0,0.9471672247807779
AC087623.2,Train,0,0.9469525767972748
LINC01791,Train,0,0.9472938656049423
PSORS1C3,Train,0,0.9478387275726121
AC254633.1,Train,0,0.946606888526504
BANF1,Train,0,0.9472740094171436
OR2A5,Train,0,0.9468685842933561
AC004233.2,Train,0,0.9467469837452271
AL157829.1,Train,0,0.9464538766672508
AC104695.3,Train,0,0.9478993502954222
SLC6A2,Train,0,0.9470662974676946
C4orf50,Train,0,0.9469470528821351
HSD11B1L,Train,0,0.9481274966922943
AP001978.1,Train,0,0.9474565052239567
GSDMC,Train,0,0.9468908849441211
APBB3,Train,0,0.9431226881573439
MAGIX,Train,0,0.9480300860184693
AC068051.1,Train,0,0.8093466328312943
CA2,Train,0,0.8900360564272888
ERMARD,Train,0,0.9164032842530989
TMEM217,Train,0,0.9473035429477008
RPGRIP1L,Train,0,0.9154541599766287
ARAP3,Train,0,0.93597448283325
STARD8,Train,0,0.9288079760663723
ARNTL,Train,0,0.914067889368703
LINC00920,Train,0,0.9466967707228032
AATK,Train,0,0.9345278761066814
AC122685.1,Train,0,0.9472408209754336
PLIN4,Train,0,0.9465271573315911
AC022272.1,Train,0,0.9473461238434447
ETFA,Train,0,0.6063541304530132
AL512662.2,Train,0,0.9220909339953453
CDH10,Train,0,0.947240712624146
RAB3C,Train,0,0.9480223126745905
AC007064.2,Train,0,0.9472202753854557
AP003392.5,Train,0,0.9470402813534556
AC025280.2,Train,0,0.9464458062031458
DCP2,Train,0,0.8379709981632114
TAS2R20,Train,0,0.9476155528209561
Z97055.2,Train,0,0.9478511203120705
ABO,Train,0,0.8541816691730985
BMF,Train,0,0.9478752662359963
SELENON,Train,0,0.933434501869431
PTRH2,Train,0,0.9352771470730861
PPP6R2,Train,1,0.44996228188556403
PPFIA2,Train,0,0.635273229727486
AC078925.1,Train,0,0.9463832186437432
ARHGEF37,Train,0,0.9369168071178051
AC104836.1,Train,0,0.946505876074432
HIST1H4J,Train,0,0.9465462887238066
AL596188.1,Train,0,0.9464326496211947
AC118758.3,Train,0,0.94668245512966
STX19,Train,0,0.9481272555689033
SLC35E4,Train,0,0.9460301070584924
AC026471.2,Train,0,0.9474879287150363
EXPH5,Train,0,0.7934299030770917
PPEF2,Train,0,0.9469128421307
APOBEC3H,Train,0,0.9472139555146162
PPP2R3C,Train,0,0.913072784394828
TIGD1,Train,0,0.9475505229659082
SLC2A11,Train,0,0.8752875298691289
DRICH1,Train,0,0.9390807398331376
RHOBTB1,Train,1,0.1414664834200296
CEP57,Train,0,0.7847267470228411
SCAT2,Train,0,0.948164403598728
SLC47A1,Train,0,0.5241414149982786
GATA5,Train,0,0.9474865416340952
AL499604.1,Train,0,0.9470057322226487
EFCAB3,Train,0,0.9476438171356831
MYO1A,Train,0,0.9464313091125969
SPAAR,Train,0,0.9459875653379209
SLC6A1-AS1,Train,0,0.946367466450826
MIR22HG,Train,0,0.9133341301881779
AL034422.1,Train,0,0.9467268333964347
UBFD1,Train,0,0.9438258564785404
NFATC2IP,Train,0,0.7853172302074545
AC010422.4,Train,0,0.9464001486896166
AC040977.1,Train,0,0.9477575097234237
TMEM187,Train,0,0.9481676898824557
AL645608.2,Train,0,0.9478790867284814
ADAMTS3,Train,0,0.7076566298121783
AC244033.2,Train,0,0.9418761210977978
ZC3H3,Train,0,0.8874708268133203
ZKSCAN7-AS1,Train,0,0.8780475194855949
AC092110.1,Train,0,0.9464725716072178
C1orf100,Train,0,0.9475360387059311
LINC02596,Train,0,0.9476163626370844
ZNF665,Train,0,0.9474296263717346
C16orf72,Train,0,0.9167615805039981
LGR6,Train,0,0.9479381173107526
TFPT,Train,0,0.9481307169858317
MIR762HG,Train,0,0.941471611605152
CNDP1,Train,0,0.9481915521055904
EIF4E3,Train,0,0.9093666484556928
STXBP4,Train,0,0.39461030183699963
ACTG2,Train,0,0.9453030242068856
COPE,Train,0,0.9278152918522137
TOMM34,Train,0,0.9471858655396785
PTP4A1,Train,0,0.9479778713678856
ZNF333,Train,0,0.9364115340301424
AL356317.2,Train,0,0.9469701629352889
AZU1,Train,0,0.9465587230192066
ZFHX2,Train,0,0.9280596380049987
AC006435.3,Train,0,0.9466944121085062
IRX1,Train,0,0.9440932748160829
NAGPA,Train,0,0.9477279808663168
AC010320.4,Train,0,0.9480860654712859
B3GNT6,Train,0,0.9463731779810293
SIRT6,Train,0,0.9470117713341584
TSPAN8,Train,0,0.909824599414414
SSBP4,Train,0,0.9210762015337094
POFUT2,Train,0,0.9248465779520645
STARD13-AS,Train,0,0.8986148091111155
AC109472.1,Train,0,0.9478985923185899
HLA-DQB1,Train,0,0.9425888083955903
ZNF563,Train,0,0.9466212468026984
PPFIA3,Train,0,0.9481352204535378
CTNNB1,Train,0,0.15638973613806845
AC104984.2,Train,0,0.9469851283040177
TMEM255B,Train,0,0.9430957966473469
RSF1-IT2,Train,0,0.9474387444108637
CD3D,Train,0,0.9466131771172258
RWDD1,Train,0,0.9308678135947827
FKBPL,Train,0,0.947044588130136
PCIF1,Train,0,0.9479902338520041
AC020978.3,Train,0,0.9479069719173023
CCL8,Train,0,0.9469638170621689
CNTFR,Train,0,0.9473567223135553
KSR1,Train,0,0.7482003098407513
ARIH2,Train,0,0.7051905503125963
AL133243.3,Train,0,0.942483999205847
AC092078.3,Train,0,0.9421250038647182
PLEKHA4,Train,0,0.8732090426320477
TRANK1,Train,0,0.9181938854792897
CLECL1,Train,0,0.9473078032290668
AL121772.3,Train,0,0.9466617595187005
CAB39L,Train,0,0.8793514842924572
LINC01776,Train,0,0.946631107779746
GLIPR2,Train,0,0.9353565936599556
AL138756.1,Train,0,0.9446781861373805
LINC01771,Train,0,0.9467861704105455
KLHL21,Train,0,0.943650611804294
KHDC4,Train,0,0.7999202241469964
AC007496.1,Train,0,0.9464740285882404
CHRM5,Train,0,0.9461937930706124
ARFIP2,Train,0,0.9465694037914945
GSG1L,Train,0,0.9479493640550778
CRB2,Train,0,0.9471516877845253
AC010542.4,Train,0,0.9467089783185508
TAF11,Train,0,0.8970091868791077
CNN1,Train,0,0.8730729633121429
KLK7,Train,0,0.9479722088342256
FOXS1,Train,0,0.9471111310408066
PMM1,Train,0,0.9440308458316377
AP006565.1,Train,0,0.9476825977419671
AL022170.1,Train,0,0.9463994978469447
ATP2B4,Train,0,0.7540498591484442
IAPP,Train,0,0.9463465689997909
ATN1,Train,0,0.891069478021378
IFT172,Train,0,0.8691639074810669
AC245297.2,Train,0,0.9479448732826288
AC120024.1,Train,0,0.9463709156932214
CARMIL2,Train,0,0.9469970202820533
AL159166.1,Train,0,0.9465582224630499
BAG2,Train,0,0.9461084198758668
IRAK4,Train,0,0.9149248842949678
AL109955.1,Train,0,0.9471464755225938
DRD1,Train,0,0.9464066104158325
AL136234.1,Train,0,0.9286407772184392
PHF21A,Train,1,0.1790009434272085
PLA1A,Train,0,0.9473223007094759
AC009242.1,Train,0,0.9455766358611446
TMEM40,Train,0,0.9474778095344153
TXNDC9,Train,0,0.9418999949472971
TACR1,Train,0,0.9307127438418625
OSER1,Train,0,0.9398843073173333
ABITRAM,Train,0,0.9444152215680592
PCYT2,Train,0,0.9448772182764337
PPP1R26,Train,0,0.9443523073083
CD14,Train,0,0.9478096576675317
AL731537.1,Train,0,0.9472379701821488
ZNF197,Train,0,0.9074280091842768
HECW2,Train,0,0.887494063925242
ADAMTS15,Train,0,0.9442215436033284
GPI,Train,0,0.6493388838867621
RFX2,Train,0,0.4388378225031441
LMNTD2,Train,0,0.9477396716486645
AC020907.3,Train,0,0.9464080471685983
DDX11,Train,0,0.9435987537092945
AL136376.1,Train,0,0.9463550515630847
ZC3H14,Train,0,0.6838258047829371
AC025048.1,Train,0,0.9464905791707703
ZDHHC24,Train,0,0.9447084455731849
SPRY4,Train,0,0.9415397396272449
AL162464.1,Train,0,0.9464932675237631
AL589843.1,Train,0,0.9080394572947165
ASZ1,Train,0,0.9463945377274949
MARVELD1,Train,0,0.9475029351150444
FBXO4,Train,0,0.9434667347727729
STRADA,Train,0,0.8327622993593705
AL023553.1,Train,0,0.9473852605553962
AC012178.1,Train,0,0.947837317791488
FSIP1,Train,0,0.9319690558792256
AL731567.1,Train,0,0.946976597774299
HMGB3,Train,0,0.9480947254436793
RICTOR,Train,1,0.32077467610763155
TSPAN19,Train,0,0.9469511642370617
DEUP1,Train,0,0.9468773679857485
MEDAG,Train,0,0.9404743773157792
SPTY2D1,Train,0,0.9392187227800846
COL18A1-AS1,Train,0,0.9469622300140674
AC007570.1,Train,0,0.9466955468251311
AC016152.1,Train,0,0.9478778975881367
SSH2,Train,1,0.48323864629008034
AC046130.1,Train,0,0.947757267881281
PARN,Train,0,0.5691237494796201
SHQ1,Train,0,0.8968127760136825
ZNF234,Train,0,0.9423723742145886
CCDC141,Train,0,0.9474195729374928
STK33,Train,1,0.4646443962599087
PCDH9-AS1,Train,0,0.9463822606691891
AC025062.3,Train,0,0.9463616669195704
Z99289.2,Train,0,0.9468742004803193
GORASP2,Train,0,0.9007052951044014
THUMPD1,Train,0,0.8488858666421045
AC026458.2,Train,0,0.9472767695881319
OR8D4,Train,0,0.947053712162328
LYNX1,Train,0,0.9480051512684309
ARRDC1,Train,0,0.9172997806587347
ATP5F1E,Train,0,0.9257689174840517
SH2D4B,Train,0,0.9477611791064324
MS4A4A,Train,0,0.9480299051851159
AC244517.2,Train,0,0.9475632722582278
EEF1D,Train,0,0.8567467011482437
AL078605.1,Train,0,0.946453458497944
GGA3,Train,0,0.8993896270642212
SLC6A17,Train,0,0.945901338566569
SLC7A6OS,Train,0,0.9250487548780114
MGAT4D,Train,0,0.9470044685705298
ZNF385D,Train,0,0.4895899391713004
ECPAS,Train,1,0.06352735068987111
LINC02436,Train,0,0.9466111908889245
LIPN,Train,0,0.9472654976283933
OSMR,Train,1,0.21457911601432783
LINC01116,Train,0,0.9409710729244767
ZNF782,Train,0,0.8390477390777914
POLL,Train,0,0.9280787887488575
ASAH2,Train,0,0.9471093006919534
HOXA11,Train,0,0.9472555030886621
COASY,Train,0,0.9374862139800556
EIPR1,Train,0,0.8257658908079025
EEF1AKMT1,Train,0,0.9318204514894008
ARRB1,Train,0,0.9136126947782106
AC100830.2,Train,0,0.9468056586908237
CNPPD1,Train,0,0.9470094330989068
PNLIP,Train,0,0.9463619108991386
AP000322.1,Train,0,0.9464989109317777
PLEKHG4B,Train,0,0.9473732778745214
AP4M1,Train,0,0.9392007717339346
CPEB4,Train,1,0.4127312264803305
CHORDC1,Train,0,0.8973694821347058
AC002558.2,Train,0,0.9475392120246366
SLF1,Train,0,0.9067737056175391
ADH6,Train,0,0.945816669293496
LTBP1,Train,0,0.6034792624956747
AC069542.1,Train,0,0.9467152513151855
TES,Train,0,0.77858029963417
AL592211.2,Train,0,0.9463540318394743
AC004918.1,Train,0,0.9469626096469244
AC062015.1,Train,0,0.9465758272420033
FSTL1,Train,0,0.7405748343965504
AL512353.1,Train,0,0.9480188876244554
AC115282.1,Train,0,0.9475330345479687
AL354863.1,Train,0,0.9476870146654048
AC048352.1,Train,0,0.9468010362350763
GZMA,Train,0,0.9466184052657066
HYOU1,Train,0,0.9434635658630215
ACADM,Train,0,0.8084153134122468
E2F4,Train,0,0.9441736920784075
TAOK1,Train,1,0.3802783706705644
SMG8,Train,0,0.9477404452671824
C16orf87,Train,0,0.933847501483484
RHOQ,Train,0,0.708634473268598
AC044781.1,Train,0,0.9475339565169066
AC020661.3,Train,0,0.94798536332089
CALHM5,Train,0,0.9478094796258691
LRRTM2,Train,0,0.9475095142537153
AL392089.1,Train,0,0.9470299750412363
C7orf57,Train,0,0.9470189337095303
BRPF1,Train,0,0.9475323451907561
AL162414.1,Train,0,0.9479056718619325
LCN8,Train,0,0.9466246405266748
AP006333.1,Train,0,0.946960951629075
AL160237.1,Train,0,0.946405519448507
GINM1,Train,0,0.8682854108172563
WDR90,Train,0,0.9277743733298441
FOXD4L5,Train,0,0.9464125923888261
PBXIP1,Train,0,0.9412425690501814
TXNDC8,Train,0,0.9466881863057706
RIMS3,Train,0,0.9477166696560835
AC017048.1,Train,0,0.9464427056495843
SLC30A7,Train,0,0.714703040272326
AC105940.2,Train,0,0.9467617965081497
AC010624.5,Train,0,0.9476712849744472
PARP15,Train,0,0.9471788753414608
AP000350.7,Train,0,0.9477548866111299
MUC7,Train,0,0.9463885837180811
ITPRID1,Train,0,0.9475926525694854
AC239584.1,Train,0,0.9464427464798959
AL078590.2,Train,0,0.9168815868311472
USP47,Train,1,0.38231581369085976
MPZL3,Train,0,0.9267475966530689
AL359513.1,Train,0,0.9466070994704541
CHRM3-AS2,Train,0,0.9475467597424334
LGALS9,Train,0,0.9475006192030903
AL357153.1,Train,0,0.9473824270186995
TTLL7-IT1,Train,0,0.9473283441771678
DRG2,Train,0,0.9426288127823734
LINC02447,Train,0,0.9481308017946729
CFAP97,Train,0,0.8895490398604569
INTS7,Train,0,0.9189884441529262
TRAPPC3,Train,0,0.942093279847475
CENPX,Train,0,0.9481724763715518
YAF2,Train,0,0.33531053092457536
CDRT1,Train,0,0.947713734771025
AL355810.1,Train,0,0.9463836037630062
AC023906.3,Train,0,0.946455540775344
DCUN1D4,Train,0,0.6174649216681404
REP15,Train,0,0.9470301303288204
NPAS2,Train,0,0.6064078312567556
AC006115.2,Train,0,0.9383866779431399
AC005050.3,Train,0,0.9474635723351192
